country,year,sex,age,suicides_no,population,suicides_per_100k pop,country-year, gdp_for_year ($) ,gdp_per_capita,generation
Costa Rica,2000,female,5-14 years,1,397794,0.25,Costa Rica2000,"14,949,514,585",4233,Millenials
Costa Rica,2000,male,5-14 years,1,414994,0.24,Costa Rica2000,"14,949,514,585",4233,Millenials
Costa Rica,2001,male,75+ years,7,37569,18.63,Costa Rica2001,"15,913,363,335",4412,Silent
Costa Rica,2001,male,25-34 years,44,306660,14.35,Costa Rica2001,"15,913,363,335",4412,Generation X
Costa Rica,2001,male,35-54 years,61,478354,12.75,Costa Rica2001,"15,913,363,335",4412,Boomers
Costa Rica,2001,male,55-74 years,22,191573,11.48,Costa Rica2001,"15,913,363,335",4412,Silent
Costa Rica,2001,male,15-24 years,32,376105,8.51,Costa Rica2001,"15,913,363,335",4412,Millenials
Costa Rica,2001,female,25-34 years,9,307251,2.93,Costa Rica2001,"15,913,363,335",4412,Generation X
Costa Rica,2001,female,15-24 years,9,363807,2.47,Costa Rica2001,"15,913,363,335",4412,Millenials
Costa Rica,2001,female,75+ years,1,48980,2.04,Costa Rica2001,"15,913,363,335",4412,Silent
Costa Rica,2001,female,35-54 years,8,481374,1.66,Costa Rica2001,"15,913,363,335",4412,Boomers
Costa Rica,2001,male,5-14 years,4,415961,0.96,Costa Rica2001,"15,913,363,335",4412,Millenials
Costa Rica,2001,female,5-14 years,1,398691,0.25,Costa Rica2001,"15,913,363,335",4412,Millenials
Costa Rica,2001,female,55-74 years,0,200525,0,Costa Rica2001,"15,913,363,335",4412,Silent
Costa Rica,2002,male,75+ years,8,39629,20.19,Costa Rica2002,"16,504,795,453",4485,Silent
Costa Rica,2002,male,25-34 years,54,309463,17.45,Costa Rica2002,"16,504,795,453",4485,Generation X
Costa Rica,2002,male,35-54 years,84,492487,17.06,Costa Rica2002,"16,504,795,453",4485,Boomers
Costa Rica,2002,male,15-24 years,58,384925,15.07,Costa Rica2002,"16,504,795,453",4485,Millenials
Costa Rica,2002,male,55-74 years,28,200247,13.98,Costa Rica2002,"16,504,795,453",4485,Silent
Costa Rica,2002,female,15-24 years,18,372135,4.84,Costa Rica2002,"16,504,795,453",4485,Millenials
Costa Rica,2002,female,25-34 years,8,309561,2.58,Costa Rica2002,"16,504,795,453",4485,Generation X
Costa Rica,2002,female,35-54 years,9,496715,1.81,Costa Rica2002,"16,504,795,453",4485,Boomers
Costa Rica,2002,female,55-74 years,3,209232,1.43,Costa Rica2002,"16,504,795,453",4485,Silent
Costa Rica,2002,male,5-14 years,4,415939,0.96,Costa Rica2002,"16,504,795,453",4485,Millenials
Costa Rica,2002,female,5-14 years,1,398576,0.25,Costa Rica2002,"16,504,795,453",4485,Millenials
Costa Rica,2002,female,75+ years,0,51463,0,Costa Rica2002,"16,504,795,453",4485,Silent
Costa Rica,2003,male,75+ years,13,41697,31.18,Costa Rica2003,"17,195,867,540",4583,Silent
Costa Rica,2003,male,55-74 years,39,209479,18.62,Costa Rica2003,"17,195,867,540",4583,Silent
Costa Rica,2003,male,35-54 years,91,505821,17.99,Costa Rica2003,"17,195,867,540",4583,Boomers
Costa Rica,2003,male,25-34 years,55,313369,17.55,Costa Rica2003,"17,195,867,540",4583,Generation X
Costa Rica,2003,male,15-24 years,62,392847,15.78,Costa Rica2003,"17,195,867,540",4583,Millenials
Costa Rica,2003,female,15-24 years,28,379600,7.38,Costa Rica2003,"17,195,867,540",4583,Millenials
Costa Rica,2003,female,25-34 years,9,312775,2.88,Costa Rica2003,"17,195,867,540",4583,Generation X
Costa Rica,2003,female,35-54 years,11,511236,2.15,Costa Rica2003,"17,195,867,540",4583,Boomers
Costa Rica,2003,female,55-74 years,3,218504,1.37,Costa Rica2003,"17,195,867,540",4583,Silent
Costa Rica,2003,female,5-14 years,2,397535,0.5,Costa Rica2003,"17,195,867,540",4583,Millenials
Costa Rica,2003,male,5-14 years,2,414988,0.48,Costa Rica2003,"17,195,867,540",4583,Millenials
Costa Rica,2003,female,75+ years,0,54020,0,Costa Rica2003,"17,195,867,540",4583,Silent
Costa Rica,2004,male,35-54 years,104,518436,20.06,Costa Rica2004,"18,529,767,934",4850,Boomers
Costa Rica,2004,male,55-74 years,42,218871,19.19,Costa Rica2004,"18,529,767,934",4850,Silent
Costa Rica,2004,male,25-34 years,60,318518,18.84,Costa Rica2004,"18,529,767,934",4850,Generation X
Costa Rica,2004,male,15-24 years,68,399768,17.01,Costa Rica2004,"18,529,767,934",4850,Millenials
Costa Rica,2004,male,75+ years,5,43755,11.43,Costa Rica2004,"18,529,767,934",4850,Silent
Costa Rica,2004,female,25-34 years,10,317112,3.15,Costa Rica2004,"18,529,767,934",4850,Generation X
Costa Rica,2004,female,15-24 years,12,386068,3.11,Costa Rica2004,"18,529,767,934",4850,Millenials
Costa Rica,2004,female,55-74 years,6,228002,2.63,Costa Rica2004,"18,529,767,934",4850,Silent
Costa Rica,2004,female,35-54 years,12,524975,2.29,Costa Rica2004,"18,529,767,934",4850,Boomers
Costa Rica,2004,female,75+ years,1,56632,1.77,Costa Rica2004,"18,529,767,934",4850,Silent
Costa Rica,2004,female,5-14 years,3,395605,0.76,Costa Rica2004,"18,529,767,934",4850,Millenials
Costa Rica,2004,male,5-14 years,2,413115,0.48,Costa Rica2004,"18,529,767,934",4850,Millenials
Costa Rica,2005,male,35-54 years,98,530417,18.48,Costa Rica2005,"19,952,156,475",5133,Boomers
Costa Rica,2005,male,55-74 years,35,228210,15.34,Costa Rica2005,"19,952,156,475",5133,Silent
Costa Rica,2005,male,25-34 years,48,324955,14.77,Costa Rica2005,"19,952,156,475",5133,Generation X
Costa Rica,2005,male,15-24 years,44,405622,10.85,Costa Rica2005,"19,952,156,475",5133,Millenials
Costa Rica,2005,male,75+ years,4,45822,8.73,Costa Rica2005,"19,952,156,475",5133,Silent
Costa Rica,2005,female,15-24 years,14,391463,3.58,Costa Rica2005,"19,952,156,475",5133,Millenials
Costa Rica,2005,female,35-54 years,16,537986,2.97,Costa Rica2005,"19,952,156,475",5133,Boomers
Costa Rica,2005,female,25-34 years,7,322680,2.17,Costa Rica2005,"19,952,156,475",5133,Generation X
Costa Rica,2005,female,55-74 years,2,237549,0.84,Costa Rica2005,"19,952,156,475",5133,Silent
Costa Rica,2005,female,5-14 years,2,392773,0.51,Costa Rica2005,"19,952,156,475",5133,Millenials
Costa Rica,2005,male,5-14 years,2,410294,0.49,Costa Rica2005,"19,952,156,475",5133,Millenials
Costa Rica,2005,female,75+ years,0,59325,0,Costa Rica2005,"19,952,156,475",5133,Silent
Costa Rica,2006,male,35-54 years,123,541859,22.7,Costa Rica2006,"22,600,431,878",5716,Boomers
Costa Rica,2006,male,25-34 years,61,332995,18.32,Costa Rica2006,"22,600,431,878",5716,Generation X
Costa Rica,2006,male,55-74 years,37,236947,15.62,Costa Rica2006,"22,600,431,878",5716,Silent
Costa Rica,2006,male,15-24 years,63,410875,15.33,Costa Rica2006,"22,600,431,878",5716,Millenials
Costa Rica,2006,male,75+ years,5,48273,10.36,Costa Rica2006,"22,600,431,878",5716,Silent
Costa Rica,2006,female,15-24 years,18,396374,4.54,Costa Rica2006,"22,600,431,878",5716,Millenials
Costa Rica,2006,female,75+ years,2,62224,3.21,Costa Rica2006,"22,600,431,878",5716,Silent
Costa Rica,2006,female,25-34 years,10,329678,3.03,Costa Rica2006,"22,600,431,878",5716,Generation X
Costa Rica,2006,female,35-54 years,14,550398,2.54,Costa Rica2006,"22,600,431,878",5716,Boomers
Costa Rica,2006,female,55-74 years,6,246771,2.43,Costa Rica2006,"22,600,431,878",5716,Silent
Costa Rica,2006,male,5-14 years,6,407521,1.47,Costa Rica2006,"22,600,431,878",5716,Millenials
Costa Rica,2006,female,5-14 years,5,390001,1.28,Costa Rica2006,"22,600,431,878",5716,Millenials
Costa Rica,2007,male,35-54 years,90,552299,16.3,Costa Rica2007,"26,743,874,206",6661,Boomers
Costa Rica,2007,male,25-34 years,53,342197,15.49,Costa Rica2007,"26,743,874,206",6661,Generation X
Costa Rica,2007,male,55-74 years,32,245529,13.03,Costa Rica2007,"26,743,874,206",6661,Silent
Costa Rica,2007,male,15-24 years,46,414675,11.09,Costa Rica2007,"26,743,874,206",6661,Millenials
Costa Rica,2007,male,75+ years,4,50648,7.9,Costa Rica2007,"26,743,874,206",6661,Silent
Costa Rica,2007,female,15-24 years,20,399875,5,Costa Rica2007,"26,743,874,206",6661,Millenials
Costa Rica,2007,female,25-34 years,11,337810,3.26,Costa Rica2007,"26,743,874,206",6661,Generation X
Costa Rica,2007,female,35-54 years,9,561684,1.6,Costa Rica2007,"26,743,874,206",6661,Boomers
Costa Rica,2007,female,55-74 years,3,255955,1.17,Costa Rica2007,"26,743,874,206",6661,Silent
Costa Rica,2007,female,5-14 years,1,386007,0.26,Costa Rica2007,"26,743,874,206",6661,Generation Z
Costa Rica,2007,male,5-14 years,1,403466,0.25,Costa Rica2007,"26,743,874,206",6661,Generation Z
Costa Rica,2007,female,75+ years,0,65096,0,Costa Rica2007,"26,743,874,206",6661,Silent
Costa Rica,2008,male,35-54 years,101,562044,17.97,Costa Rica2008,"30,612,932,876",7517,Boomers
Costa Rica,2008,male,15-24 years,52,417256,12.46,Costa Rica2008,"30,612,932,876",7517,Millenials
Costa Rica,2008,male,55-74 years,31,254352,12.19,Costa Rica2008,"30,612,932,876",7517,Silent
Costa Rica,2008,male,25-34 years,38,352104,10.79,Costa Rica2008,"30,612,932,876",7517,Generation X
Costa Rica,2008,male,75+ years,4,53001,7.55,Costa Rica2008,"30,612,932,876",7517,Silent
Costa Rica,2008,female,75+ years,2,68001,2.94,Costa Rica2008,"30,612,932,876",7517,Silent
Costa Rica,2008,female,15-24 years,9,402172,2.24,Costa Rica2008,"30,612,932,876",7517,Millenials
Costa Rica,2008,female,55-74 years,5,265460,1.88,Costa Rica2008,"30,612,932,876",7517,Silent
Costa Rica,2008,female,35-54 years,10,572144,1.75,Costa Rica2008,"30,612,932,876",7517,Boomers
Costa Rica,2008,female,25-34 years,6,346673,1.73,Costa Rica2008,"30,612,932,876",7517,Generation X
Costa Rica,2008,female,5-14 years,2,381011,0.52,Costa Rica2008,"30,612,932,876",7517,Generation Z
Costa Rica,2008,male,5-14 years,1,398343,0.25,Costa Rica2008,"30,612,932,876",7517,Generation Z
Costa Rica,2009,male,25-34 years,60,362045,16.57,Costa Rica2009,"30,562,361,123",7403,Generation X
Costa Rica,2009,male,35-54 years,86,571583,15.05,Costa Rica2009,"30,562,361,123",7403,Boomers
Costa Rica,2009,male,15-24 years,51,418996,12.17,Costa Rica2009,"30,562,361,123",7403,Millenials
Costa Rica,2009,male,55-74 years,32,264036,12.12,Costa Rica2009,"30,562,361,123",7403,Silent
Costa Rica,2009,male,75+ years,6,55391,10.83,Costa Rica2009,"30,562,361,123",7403,Silent
Costa Rica,2009,female,25-34 years,10,355653,2.81,Costa Rica2009,"30,562,361,123",7403,Generation X
Costa Rica,2009,female,15-24 years,11,403629,2.73,Costa Rica2009,"30,562,361,123",7403,Millenials
Costa Rica,2009,female,35-54 years,13,582223,2.23,Costa Rica2009,"30,562,361,123",7403,Boomers
Costa Rica,2009,female,55-74 years,5,275859,1.81,Costa Rica2009,"30,562,361,123",7403,Silent
Costa Rica,2009,female,5-14 years,3,375428,0.8,Costa Rica2009,"30,562,361,123",7403,Generation Z
Costa Rica,2009,male,5-14 years,1,392594,0.25,Costa Rica2009,"30,562,361,123",7403,Generation Z
Costa Rica,2009,female,75+ years,0,71022,0,Costa Rica2009,"30,562,361,123",7403,Silent
Costa Rica,2010,male,25-34 years,74,371498,19.92,Costa Rica2010,"37,268,635,287",8906,Generation X
Costa Rica,2010,male,35-54 years,106,581171,18.24,Costa Rica2010,"37,268,635,287",8906,Generation X
Costa Rica,2010,male,55-74 years,36,274921,13.09,Costa Rica2010,"37,268,635,287",8906,Silent
Costa Rica,2010,male,75+ years,7,57885,12.09,Costa Rica2010,"37,268,635,287",8906,Silent
Costa Rica,2010,male,15-24 years,40,420069,9.52,Costa Rica2010,"37,268,635,287",8906,Millenials
Costa Rica,2010,female,25-34 years,12,364253,3.29,Costa Rica2010,"37,268,635,287",8906,Generation X
Costa Rica,2010,female,35-54 years,16,592166,2.7,Costa Rica2010,"37,268,635,287",8906,Generation X
Costa Rica,2010,female,15-24 years,10,404425,2.47,Costa Rica2010,"37,268,635,287",8906,Millenials
Costa Rica,2010,female,55-74 years,5,287471,1.74,Costa Rica2010,"37,268,635,287",8906,Silent
Costa Rica,2010,male,5-14 years,5,386778,1.29,Costa Rica2010,"37,268,635,287",8906,Generation Z
Costa Rica,2010,female,5-14 years,0,369792,0,Costa Rica2010,"37,268,635,287",8906,Generation Z
Costa Rica,2010,female,75+ years,0,74234,0,Costa Rica2010,"37,268,635,287",8906,Silent
Costa Rica,2011,male,25-34 years,72,379928,18.95,Costa Rica2011,"42,262,697,840",9978,Millenials
Costa Rica,2011,male,75+ years,9,60741,14.82,Costa Rica2011,"42,262,697,840",9978,Silent
Costa Rica,2011,male,35-54 years,85,589634,14.42,Costa Rica2011,"42,262,697,840",9978,Generation X
Costa Rica,2011,male,55-74 years,40,285540,14.01,Costa Rica2011,"42,262,697,840",9978,Boomers
Costa Rica,2011,male,15-24 years,52,419970,12.38,Costa Rica2011,"42,262,697,840",9978,Millenials
Costa Rica,2011,female,15-24 years,20,404197,4.95,Costa Rica2011,"42,262,697,840",9978,Millenials
Costa Rica,2011,female,55-74 years,8,299105,2.67,Costa Rica2011,"42,262,697,840",9978,Boomers
Costa Rica,2011,female,35-54 years,14,600898,2.33,Costa Rica2011,"42,262,697,840",9978,Generation X
Costa Rica,2011,female,25-34 years,8,371907,2.15,Costa Rica2011,"42,262,697,840",9978,Millenials
Costa Rica,2011,male,5-14 years,5,381413,1.31,Costa Rica2011,"42,262,697,840",9978,Generation Z
Costa Rica,2011,female,75+ years,1,77576,1.29,Costa Rica2011,"42,262,697,840",9978,Silent
Costa Rica,2011,female,5-14 years,2,364605,0.55,Costa Rica2011,"42,262,697,840",9978,Generation Z
Costa Rica,2012,male,35-54 years,94,598555,15.7,Costa Rica2012,"46,473,128,286",10832,Generation X
Costa Rica,2012,male,25-34 years,55,387974,14.18,Costa Rica2012,"46,473,128,286",10832,Millenials
Costa Rica,2012,male,15-24 years,58,419511,13.83,Costa Rica2012,"46,473,128,286",10832,Millenials
Costa Rica,2012,male,55-74 years,40,297364,13.45,Costa Rica2012,"46,473,128,286",10832,Boomers
Costa Rica,2012,male,75+ years,8,63663,12.57,Costa Rica2012,"46,473,128,286",10832,Silent
Costa Rica,2012,female,35-54 years,16,609857,2.62,Costa Rica2012,"46,473,128,286",10832,Generation X
Costa Rica,2012,female,15-24 years,10,403604,2.48,Costa Rica2012,"46,473,128,286",10832,Millenials
Costa Rica,2012,female,55-74 years,6,311981,1.92,Costa Rica2012,"46,473,128,286",10832,Boomers
Costa Rica,2012,female,25-34 years,7,379310,1.85,Costa Rica2012,"46,473,128,286",10832,Millenials
Costa Rica,2012,male,5-14 years,5,377001,1.33,Costa Rica2012,"46,473,128,286",10832,Generation Z
Costa Rica,2012,female,5-14 years,3,360319,0.83,Costa Rica2012,"46,473,128,286",10832,Generation Z
Costa Rica,2012,female,75+ years,0,81071,0,Costa Rica2012,"46,473,128,286",10832,Silent
Costa Rica,2013,male,25-34 years,75,395371,18.97,Costa Rica2013,"49,745,088,112",11443,Millenials
Costa Rica,2013,male,75+ years,12,66659,18,Costa Rica2013,"49,745,088,112",11443,Silent
Costa Rica,2013,male,55-74 years,49,310249,15.79,Costa Rica2013,"49,745,088,112",11443,Boomers
Costa Rica,2013,male,35-54 years,82,607709,13.49,Costa Rica2013,"49,745,088,112",11443,Generation X
Costa Rica,2013,male,15-24 years,48,418437,11.47,Costa Rica2013,"49,745,088,112",11443,Millenials
Costa Rica,2013,female,25-34 years,11,386168,2.85,Costa Rica2013,"49,745,088,112",11443,Millenials
Costa Rica,2013,female,35-54 years,13,618837,2.1,Costa Rica2013,"49,745,088,112",11443,Generation X
Costa Rica,2013,female,15-24 years,8,402392,1.99,Costa Rica2013,"49,745,088,112",11443,Millenials
Costa Rica,2013,male,5-14 years,6,373658,1.61,Costa Rica2013,"49,745,088,112",11443,Generation Z
Costa Rica,2013,female,55-74 years,5,325956,1.53,Costa Rica2013,"49,745,088,112",11443,Boomers
Costa Rica,2013,female,75+ years,1,84743,1.18,Costa Rica2013,"49,745,088,112",11443,Silent
Costa Rica,2013,female,5-14 years,1,357050,0.28,Costa Rica2013,"49,745,088,112",11443,Generation Z
Costa Rica,2014,male,55-74 years,46,323941,14.2,Costa Rica2014,"50,577,769,838",11485,Boomers
Costa Rica,2014,male,35-54 years,76,616724,12.32,Costa Rica2014,"50,577,769,838",11485,Generation X
Costa Rica,2014,male,25-34 years,49,401836,12.19,Costa Rica2014,"50,577,769,838",11485,Millenials
Costa Rica,2014,male,15-24 years,43,416344,10.33,Costa Rica2014,"50,577,769,838",11485,Millenials
Costa Rica,2014,male,75+ years,6,69706,8.61,Costa Rica2014,"50,577,769,838",11485,Silent
Costa Rica,2014,female,25-34 years,12,392153,3.06,Costa Rica2014,"50,577,769,838",11485,Millenials
Costa Rica,2014,female,15-24 years,12,400170,3,Costa Rica2014,"50,577,769,838",11485,Millenials
Costa Rica,2014,female,75+ years,2,88574,2.26,Costa Rica2014,"50,577,769,838",11485,Silent
Costa Rica,2014,female,35-54 years,11,627502,1.75,Costa Rica2014,"50,577,769,838",11485,Generation X
Costa Rica,2014,female,55-74 years,5,340748,1.47,Costa Rica2014,"50,577,769,838",11485,Boomers
Costa Rica,2014,female,5-14 years,3,354701,0.85,Costa Rica2014,"50,577,769,838",11485,Generation Z
Costa Rica,2014,male,5-14 years,3,371275,0.81,Costa Rica2014,"50,577,769,838",11485,Generation Z
Ecuador,1985,male,75+ years,8,40000,20,Ecuador1985,"17,149,094,590",2238,G.I. Generation
Ecuador,1985,male,25-34 years,70,610800,11.46,Ecuador1985,"17,149,094,590",2238,Boomers
Ecuador,1985,male,55-74 years,33,289000,11.42,Ecuador1985,"17,149,094,590",2238,G.I. Generation
Ecuador,1985,male,15-24 years,104,915700,11.36,Ecuador1985,"17,149,094,590",2238,Generation X
Ecuador,1985,male,35-54 years,57,692800,8.23,Ecuador1985,"17,149,094,590",2238,Silent
Ecuador,1985,female,15-24 years,58,897700,6.46,Ecuador1985,"17,149,094,590",2238,Generation X
Ecuador,1985,female,25-34 years,31,600800,5.16,Ecuador1985,"17,149,094,590",2238,Boomers
Ecuador,1985,female,75+ years,2,49000,4.08,Ecuador1985,"17,149,094,590",2238,G.I. Generation
Ecuador,1985,female,35-54 years,15,692800,2.17,Ecuador1985,"17,149,094,590",2238,Silent
Ecuador,1985,female,55-74 years,4,303000,1.32,Ecuador1985,"17,149,094,590",2238,G.I. Generation
Ecuador,1985,male,5-14 years,7,1307600,0.54,Ecuador1985,"17,149,094,590",2238,Generation X
Ecuador,1985,female,5-14 years,4,1262600,0.32,Ecuador1985,"17,149,094,590",2238,Generation X
Ecuador,1986,male,75+ years,6,41100,14.6,Ecuador1986,"15,314,143,988",1943,G.I. Generation
Ecuador,1986,male,25-34 years,67,628400,10.66,Ecuador1986,"15,314,143,988",1943,Boomers
Ecuador,1986,male,55-74 years,28,297200,9.42,Ecuador1986,"15,314,143,988",1943,G.I. Generation
Ecuador,1986,male,15-24 years,87,941900,9.24,Ecuador1986,"15,314,143,988",1943,Generation X
Ecuador,1986,female,15-24 years,74,923500,8.01,Ecuador1986,"15,314,143,988",1943,Generation X
Ecuador,1986,female,75+ years,4,50400,7.94,Ecuador1986,"15,314,143,988",1943,G.I. Generation
Ecuador,1986,male,35-54 years,52,712600,7.3,Ecuador1986,"15,314,143,988",1943,Silent
Ecuador,1986,female,25-34 years,28,618000,4.53,Ecuador1986,"15,314,143,988",1943,Boomers
Ecuador,1986,female,55-74 years,7,311800,2.25,Ecuador1986,"15,314,143,988",1943,G.I. Generation
Ecuador,1986,female,35-54 years,12,712600,1.68,Ecuador1986,"15,314,143,988",1943,Silent
Ecuador,1986,female,5-14 years,6,1298800,0.46,Ecuador1986,"15,314,143,988",1943,Generation X
Ecuador,1986,male,5-14 years,6,1345000,0.45,Ecuador1986,"15,314,143,988",1943,Generation X
Ecuador,1987,male,75+ years,6,52900,11.34,Ecuador1987,"13,945,431,882",1669,G.I. Generation
Ecuador,1987,male,25-34 years,74,718200,10.3,Ecuador1987,"13,945,431,882",1669,Boomers
Ecuador,1987,male,35-54 years,73,773400,9.44,Ecuador1987,"13,945,431,882",1669,Silent
Ecuador,1987,female,15-24 years,79,999500,7.9,Ecuador1987,"13,945,431,882",1669,Generation X
Ecuador,1987,male,15-24 years,78,1023900,7.62,Ecuador1987,"13,945,431,882",1669,Generation X
Ecuador,1987,male,55-74 years,20,318600,6.28,Ecuador1987,"13,945,431,882",1669,G.I. Generation
Ecuador,1987,female,25-34 years,26,708700,3.67,Ecuador1987,"13,945,431,882",1669,Boomers
Ecuador,1987,female,35-54 years,16,775400,2.06,Ecuador1987,"13,945,431,882",1669,Silent
Ecuador,1987,female,75+ years,1,65600,1.52,Ecuador1987,"13,945,431,882",1669,G.I. Generation
Ecuador,1987,female,55-74 years,5,338600,1.48,Ecuador1987,"13,945,431,882",1669,G.I. Generation
Ecuador,1987,male,5-14 years,8,1309500,0.61,Ecuador1987,"13,945,431,882",1669,Generation X
Ecuador,1987,female,5-14 years,4,1272500,0.31,Ecuador1987,"13,945,431,882",1669,Generation X
Ecuador,1988,male,25-34 years,93,738500,12.59,Ecuador1988,"13,051,886,552",1519,Boomers
Ecuador,1988,male,55-74 years,41,327400,12.52,Ecuador1988,"13,051,886,552",1519,G.I. Generation
Ecuador,1988,male,75+ years,6,54400,11.03,Ecuador1988,"13,051,886,552",1519,G.I. Generation
Ecuador,1988,male,15-24 years,107,1052900,10.16,Ecuador1988,"13,051,886,552",1519,Generation X
Ecuador,1988,male,35-54 years,73,795100,9.18,Ecuador1988,"13,051,886,552",1519,Silent
Ecuador,1988,female,15-24 years,73,1027900,7.1,Ecuador1988,"13,051,886,552",1519,Generation X
Ecuador,1988,female,25-34 years,28,728700,3.84,Ecuador1988,"13,051,886,552",1519,Boomers
Ecuador,1988,female,35-54 years,28,797400,3.51,Ecuador1988,"13,051,886,552",1519,Silent
Ecuador,1988,female,75+ years,2,67500,2.96,Ecuador1988,"13,051,886,552",1519,G.I. Generation
Ecuador,1988,female,55-74 years,6,348200,1.72,Ecuador1988,"13,051,886,552",1519,G.I. Generation
Ecuador,1988,female,5-14 years,5,1308600,0.38,Ecuador1988,"13,051,886,552",1519,Generation X
Ecuador,1988,male,5-14 years,4,1346600,0.3,Ecuador1988,"13,051,886,552",1519,Generation X
Ecuador,1989,male,75+ years,10,68674,14.56,Ecuador1989,"13,890,828,708",1619,G.I. Generation
Ecuador,1989,male,25-34 years,76,766852,9.91,Ecuador1989,"13,890,828,708",1619,Boomers
Ecuador,1989,female,15-24 years,89,1008927,8.82,Ecuador1989,"13,890,828,708",1619,Generation X
Ecuador,1989,male,35-54 years,71,843236,8.42,Ecuador1989,"13,890,828,708",1619,Silent
Ecuador,1989,male,55-74 years,26,347684,7.48,Ecuador1989,"13,890,828,708",1619,G.I. Generation
Ecuador,1989,male,15-24 years,77,1031979,7.46,Ecuador1989,"13,890,828,708",1619,Generation X
Ecuador,1989,female,25-34 years,39,758284,5.14,Ecuador1989,"13,890,828,708",1619,Boomers
Ecuador,1989,female,75+ years,3,84592,3.55,Ecuador1989,"13,890,828,708",1619,G.I. Generation
Ecuador,1989,female,35-54 years,23,848574,2.71,Ecuador1989,"13,890,828,708",1619,Silent
Ecuador,1989,female,55-74 years,5,368669,1.36,Ecuador1989,"13,890,828,708",1619,G.I. Generation
Ecuador,1989,male,5-14 years,7,1243682,0.56,Ecuador1989,"13,890,828,708",1619,Generation X
Ecuador,1989,female,5-14 years,5,1207466,0.41,Ecuador1989,"13,890,828,708",1619,Generation X
Ecuador,1990,male,25-34 years,89,788540,11.29,Ecuador1990,"15,239,278,100",1732,Boomers
Ecuador,1990,male,15-24 years,97,1055004,9.19,Ecuador1990,"15,239,278,100",1732,Generation X
Ecuador,1990,male,55-74 years,30,358877,8.36,Ecuador1990,"15,239,278,100",1732,G.I. Generation
Ecuador,1990,female,15-24 years,84,1031235,8.15,Ecuador1990,"15,239,278,100",1732,Generation X
Ecuador,1990,male,35-54 years,70,877120,7.98,Ecuador1990,"15,239,278,100",1732,Silent
Ecuador,1990,female,25-34 years,42,779938,5.39,Ecuador1990,"15,239,278,100",1732,Boomers
Ecuador,1990,male,75+ years,3,70844,4.23,Ecuador1990,"15,239,278,100",1732,G.I. Generation
Ecuador,1990,female,75+ years,2,87254,2.29,Ecuador1990,"15,239,278,100",1732,G.I. Generation
Ecuador,1990,female,35-54 years,17,883364,1.92,Ecuador1990,"15,239,278,100",1732,Silent
Ecuador,1990,female,55-74 years,3,380666,0.79,Ecuador1990,"15,239,278,100",1732,G.I. Generation
Ecuador,1990,male,5-14 years,6,1262625,0.48,Ecuador1990,"15,239,278,100",1732,Generation X
Ecuador,1990,female,5-14 years,5,1225466,0.41,Ecuador1990,"15,239,278,100",1732,Generation X
Ecuador,1991,female,15-24 years,117,1061400,11.02,Ecuador1991,"16,988,535,268",1869,Generation X
Ecuador,1991,male,55-74 years,37,368900,10.03,Ecuador1991,"16,988,535,268",1869,Silent
Ecuador,1991,male,15-24 years,107,1087300,9.84,Ecuador1991,"16,988,535,268",1869,Generation X
Ecuador,1991,male,35-54 years,83,899100,9.23,Ecuador1991,"16,988,535,268",1869,Boomers
Ecuador,1991,male,25-34 years,70,804000,8.71,Ecuador1991,"16,988,535,268",1869,Boomers
Ecuador,1991,male,75+ years,5,68100,7.34,Ecuador1991,"16,988,535,268",1869,G.I. Generation
Ecuador,1991,female,25-34 years,35,792300,4.42,Ecuador1991,"16,988,535,268",1869,Boomers
Ecuador,1991,female,55-74 years,9,392100,2.3,Ecuador1991,"16,988,535,268",1869,Silent
Ecuador,1991,female,35-54 years,18,903600,1.99,Ecuador1991,"16,988,535,268",1869,Boomers
Ecuador,1991,female,75+ years,1,86400,1.16,Ecuador1991,"16,988,535,268",1869,G.I. Generation
Ecuador,1991,female,5-14 years,9,1294500,0.7,Ecuador1991,"16,988,535,268",1869,Millenials
Ecuador,1991,male,5-14 years,3,1334000,0.22,Ecuador1991,"16,988,535,268",1869,Millenials
Ecuador,1992,male,75+ years,12,77846,15.42,Ecuador1992,"18,094,238,119",1955,G.I. Generation
Ecuador,1992,male,25-34 years,91,833688,10.92,Ecuador1992,"18,094,238,119",1955,Boomers
Ecuador,1992,male,55-74 years,40,380709,10.51,Ecuador1992,"18,094,238,119",1955,Silent
Ecuador,1992,male,15-24 years,114,1095624,10.41,Ecuador1992,"18,094,238,119",1955,Generation X
Ecuador,1992,female,15-24 years,92,1071397,8.59,Ecuador1992,"18,094,238,119",1955,Generation X
Ecuador,1992,male,35-54 years,69,945954,7.29,Ecuador1992,"18,094,238,119",1955,Boomers
Ecuador,1992,female,25-34 years,40,825399,4.85,Ecuador1992,"18,094,238,119",1955,Boomers
Ecuador,1992,female,75+ years,3,95162,3.15,Ecuador1992,"18,094,238,119",1955,G.I. Generation
Ecuador,1992,female,35-54 years,20,954268,2.1,Ecuador1992,"18,094,238,119",1955,Boomers
Ecuador,1992,female,5-14 years,13,1264449,1.03,Ecuador1992,"18,094,238,119",1955,Millenials
Ecuador,1992,female,55-74 years,4,404377,0.99,Ecuador1992,"18,094,238,119",1955,Silent
Ecuador,1992,male,5-14 years,7,1304282,0.54,Ecuador1992,"18,094,238,119",1955,Millenials
